"ClaimID","ClaimSize"
"CLM61362","lessthan100K"
"CLM59906","100K-lessthan200K"
"CLM62216","100K-lessthan200K"
"CLM61565","lessthan100K"
"CLM53125","100K-lessthan200K"
"CLM68537","lessthan100K"
"CLM64192","100K-lessthan200K"
"CLM57229","200KandAbove"
"CLM63314","100K-lessthan200K"
"CLM58857","lessthan100K"
"CLM59335","lessthan100K"
"CLM54636","lessthan100K"
"CLM64289","100K-lessthan200K"
"CLM59851","200KandAbove"
"CLM60589","lessthan100K"
"CLM61324","100K-lessthan200K"
"CLM60243","lessthan100K"
"CLM57428","100K-lessthan200K"
"CLM54806","lessthan100K"
"CLM70114","lessthan100K"
"CLM66098","lessthan100K"
"CLM55675","100K-lessthan200K"
"CLM64650","lessthan100K"
"CLM53674","lessthan100K"
"CLM51134","lessthan100K"
"CLM53389","lessthan100K"
"CLM62008","100K-lessthan200K"
"CLM53991","100K-lessthan200K"
"CLM69687","lessthan100K"
"CLM63397","lessthan100K"
"CLM63264","200KandAbove"
"CLM69211","200KandAbove"
"CLM53260","200KandAbove"
"CLM52473","200KandAbove"
"CLM51095","lessthan100K"
"CLM53761","100K-lessthan200K"
"CLM58259","200KandAbove"
"CLM58003","100K-lessthan200K"
"CLM59641","lessthan100K"
"CLM67351","200KandAbove"
"CLM62868","100K-lessthan200K"
"CLM54009","100K-lessthan200K"
"CLM58644","100K-lessthan200K"
"CLM66067","200KandAbove"
"CLM57523","200KandAbove"
"CLM57890","100K-lessthan200K"
"CLM63414","lessthan100K"
"CLM67018","100K-lessthan200K"
"CLM62593","200KandAbove"
"CLM52558","lessthan100K"
"CLM57488","200KandAbove"
"CLM55803","100K-lessthan200K"
"CLM62357","100K-lessthan200K"
"CLM67982","200KandAbove"
"CLM67800","100K-lessthan200K"
"CLM59408","100K-lessthan200K"
"CLM60186","100K-lessthan200K"
"CLM66513","100K-lessthan200K"
"CLM59870","lessthan100K"
"CLM51842","lessthan100K"
"CLM67847","lessthan100K"
"CLM60946","200KandAbove"
"CLM52420","lessthan100K"
"CLM58090","lessthan100K"
"CLM55531","lessthan100K"
"CLM63136","lessthan100K"
"CLM67301","lessthan100K"
"CLM66569","200KandAbove"
"CLM64083","lessthan100K"
"CLM62906","lessthan100K"
"CLM64284","lessthan100K"
"CLM51090","200KandAbove"
"CLM64158","200KandAbove"
"CLM66690","lessthan100K"
"CLM69599","100K-lessthan200K"
"CLM67037","lessthan100K"
"CLM53603","lessthan100K"
"CLM56903","100K-lessthan200K"
"CLM61820","lessthan100K"
"CLM63089","100K-lessthan200K"
"CLM51370","100K-lessthan200K"
"CLM58877","lessthan100K"
"CLM58068","lessthan100K"
"CLM55535","100K-lessthan200K"
"CLM62573","lessthan100K"
"CLM60534","lessthan100K"
"CLM58627","lessthan100K"
"CLM59374","200KandAbove"
"CLM65122","100K-lessthan200K"
"CLM57147","100K-lessthan200K"
"CLM61798","lessthan100K"
"CLM68432","lessthan100K"
"CLM58676","lessthan100K"
"CLM63970","lessthan100K"
"CLM52807","lessthan100K"
"CLM55986","lessthan100K"
"CLM53522","lessthan100K"
"CLM57392","200KandAbove"
"CLM66656","200KandAbove"
"CLM66510","100K-lessthan200K"
"CLM60630","lessthan100K"
"CLM59411","lessthan100K"
"CLM67756","lessthan100K"
"CLM65682","200KandAbove"
"CLM55758","lessthan100K"
"CLM59202","lessthan100K"
"CLM61685","lessthan100K"
"CLM62246","lessthan100K"
"CLM51367","lessthan100K"
"CLM60450","200KandAbove"
"CLM68174","200KandAbove"
"CLM54264","lessthan100K"
"CLM57528","lessthan100K"
"CLM61242","100K-lessthan200K"
"CLM67157","lessthan100K"
"CLM62108","100K-lessthan200K"
"CLM65627","lessthan100K"
"CLM63972","100K-lessthan200K"
"CLM64177","200KandAbove"
"CLM69988","lessthan100K"
"CLM60651","lessthan100K"
"CLM66892","100K-lessthan200K"
"CLM63555","100K-lessthan200K"
"CLM60652","200KandAbove"
"CLM60887","lessthan100K"
"CLM63442","lessthan100K"
"CLM65716","100K-lessthan200K"
"CLM70074","200KandAbove"
"CLM64792","lessthan100K"
"CLM54399","100K-lessthan200K"
"CLM53235","100K-lessthan200K"
"CLM63004","100K-lessthan200K"
"CLM64638","lessthan100K"
"CLM57641","lessthan100K"
"CLM54986","100K-lessthan200K"
"CLM54127","100K-lessthan200K"
"CLM60266","lessthan100K"
"CLM69831","lessthan100K"
"CLM69957","100K-lessthan200K"
"CLM60278","lessthan100K"
"CLM69000","lessthan100K"
"CLM63725","lessthan100K"
"CLM59186","200KandAbove"
"CLM55843","200KandAbove"
"CLM62595","100K-lessthan200K"
"CLM58348","200KandAbove"
"CLM55902","200KandAbove"
"CLM65076","100K-lessthan200K"
"CLM61298","lessthan100K"
"CLM58992","100K-lessthan200K"
"CLM63289","lessthan100K"
"CLM64879","200KandAbove"
"CLM52012","lessthan100K"
"CLM55921","100K-lessthan200K"
"CLM61583","lessthan100K"
"CLM58263","200KandAbove"
"CLM53483","200KandAbove"
"CLM54311","200KandAbove"
"CLM66148","lessthan100K"
"CLM67832","lessthan100K"
"CLM56302","200KandAbove"
"CLM67356","lessthan100K"
"CLM60045","lessthan100K"
"CLM53042","lessthan100K"
"CLM60838","100K-lessthan200K"
"CLM70056","lessthan100K"
"CLM68840","100K-lessthan200K"
"CLM64462","200KandAbove"
"CLM58566","100K-lessthan200K"
"CLM52434","lessthan100K"
"CLM61728","100K-lessthan200K"
"CLM58087","lessthan100K"
"CLM64082","lessthan100K"
"CLM53546","lessthan100K"
"CLM69973","lessthan100K"
"CLM51779","200KandAbove"
"CLM61910","lessthan100K"
"CLM67628","200KandAbove"
"CLM64894","200KandAbove"
"CLM56800","200KandAbove"
"CLM68461","200KandAbove"
"CLM52613","lessthan100K"
"CLM51456","200KandAbove"
"CLM52684","lessthan100K"
"CLM67791","100K-lessthan200K"
"CLM69679","lessthan100K"
"CLM58664","lessthan100K"
"CLM52814","100K-lessthan200K"
"CLM58586","100K-lessthan200K"
"CLM67494","lessthan100K"
"CLM57505","200KandAbove"
"CLM59549","100K-lessthan200K"
"CLM52008","200KandAbove"
"CLM58107","100K-lessthan200K"
"CLM62340","lessthan100K"
"CLM51855","100K-lessthan200K"
"CLM68887","100K-lessthan200K"
"CLM54722","lessthan100K"
"CLM69991","100K-lessthan200K"
"CLM70163","lessthan100K"
"CLM63557","lessthan100K"
"CLM57434","lessthan100K"
"CLM60681","lessthan100K"
"CLM62500","lessthan100K"
"CLM70109","lessthan100K"
"CLM55650","100K-lessthan200K"
"CLM58352","100K-lessthan200K"
"CLM61855","lessthan100K"
"CLM54326","lessthan100K"
"CLM68641","100K-lessthan200K"
"CLM52395","100K-lessthan200K"
"CLM69529","100K-lessthan200K"
"CLM51238","lessthan100K"
"CLM55043","lessthan100K"
"CLM57526","100K-lessthan200K"
"CLM60955","100K-lessthan200K"
"CLM69163","lessthan100K"
"CLM65909","lessthan100K"
"CLM67630","lessthan100K"
"CLM69693","lessthan100K"
"CLM61008","100K-lessthan200K"
"CLM56323","100K-lessthan200K"
"CLM65664","lessthan100K"
"CLM61108","lessthan100K"
"CLM59007","lessthan100K"
"CLM55358","100K-lessthan200K"
"CLM65542","100K-lessthan200K"
"CLM61137","100K-lessthan200K"
"CLM63536","100K-lessthan200K"
"CLM57779","lessthan100K"
"CLM60519","200KandAbove"
"CLM66840","lessthan100K"
"CLM64545","lessthan100K"
"CLM65568","lessthan100K"
"CLM60219","lessthan100K"
"CLM67116","200KandAbove"
"CLM53878","200KandAbove"
"CLM52840","200KandAbove"
"CLM58643","100K-lessthan200K"
"CLM55536","lessthan100K"
"CLM57149","200KandAbove"
"CLM53739","200KandAbove"
"CLM61170","lessthan100K"
"CLM68727","lessthan100K"
"CLM58233","100K-lessthan200K"
"CLM51610","lessthan100K"
"CLM69363","100K-lessthan200K"
"CLM57461","lessthan100K"
"CLM54795","lessthan100K"
"CLM57597","lessthan100K"
"CLM64056","200KandAbove"
"CLM57741","lessthan100K"
"CLM59040","lessthan100K"
"CLM69826","lessthan100K"
"CLM51131","200KandAbove"
"CLM69812","100K-lessthan200K"
"CLM63580","lessthan100K"
"CLM63081","200KandAbove"
"CLM54557","lessthan100K"
"CLM65230","lessthan100K"
"CLM60073","lessthan100K"
"CLM57967","100K-lessthan200K"
"CLM56453","200KandAbove"
"CLM53722","200KandAbove"
"CLM56767","100K-lessthan200K"
"CLM55827","100K-lessthan200K"
"CLM61558","100K-lessthan200K"
"CLM66318","lessthan100K"
"CLM51537","lessthan100K"
"CLM70112","200KandAbove"
"CLM55294","200KandAbove"
"CLM51122","100K-lessthan200K"
"CLM62313","lessthan100K"
"CLM59795","200KandAbove"
"CLM60872","200KandAbove"
"CLM57543","lessthan100K"
"CLM53568","lessthan100K"
"CLM55500","lessthan100K"
"CLM61415","lessthan100K"
"CLM57942","100K-lessthan200K"
"CLM52399","lessthan100K"
"CLM66332","lessthan100K"
"CLM56194","lessthan100K"
"CLM58585","100K-lessthan200K"
"CLM52222","lessthan100K"
"CLM68927","lessthan100K"
"CLM55647","100K-lessthan200K"
"CLM64287","200KandAbove"
"CLM54861","100K-lessthan200K"
"CLM60048","200KandAbove"
"CLM60316","lessthan100K"
"CLM54712","200KandAbove"
"CLM56466","lessthan100K"
"CLM59704","200KandAbove"
"CLM53676","lessthan100K"
"CLM65056","lessthan100K"
"CLM60241","100K-lessthan200K"
"CLM65291","lessthan100K"
"CLM59107","100K-lessthan200K"
"CLM68990","100K-lessthan200K"
"CLM53025","200KandAbove"
"CLM59617","100K-lessthan200K"
"CLM52468","lessthan100K"
"CLM51299","lessthan100K"
"CLM57209","100K-lessthan200K"
"CLM65603","100K-lessthan200K"
"CLM54422","lessthan100K"
"CLM57516","200KandAbove"
"CLM58783","lessthan100K"
"CLM69151","lessthan100K"
"CLM51002","100K-lessthan200K"
"CLM61382","lessthan100K"
"CLM67068","lessthan100K"
"CLM57594","200KandAbove"
"CLM56811","200KandAbove"
"CLM64832","100K-lessthan200K"
"CLM53497","100K-lessthan200K"
"CLM61140","lessthan100K"
"CLM59534","lessthan100K"
"CLM64229","100K-lessthan200K"
"CLM56463","100K-lessthan200K"
"CLM55241","100K-lessthan200K"
"CLM55385","200KandAbove"
"CLM57255","lessthan100K"
"CLM57132","lessthan100K"
"CLM67041","lessthan100K"
"CLM61913","lessthan100K"
"CLM62385","lessthan100K"
"CLM66093","lessthan100K"
"CLM55689","100K-lessthan200K"
"CLM55663","100K-lessthan200K"
"CLM64948","lessthan100K"
"CLM52782","100K-lessthan200K"
"CLM63646","100K-lessthan200K"
"CLM67724","200KandAbove"
"CLM52351","200KandAbove"
"CLM60325","200KandAbove"
"CLM58659","lessthan100K"
"CLM70220","lessthan100K"
"CLM60877","100K-lessthan200K"
"CLM56054","100K-lessthan200K"
"CLM62673","lessthan100K"
"CLM62788","100K-lessthan200K"
"CLM53533","lessthan100K"
"CLM64999","lessthan100K"
"CLM64970","200KandAbove"
"CLM54576","lessthan100K"
"CLM67248","200KandAbove"
"CLM63417","200KandAbove"
"CLM61961","100K-lessthan200K"
"CLM51252","lessthan100K"
"CLM66681","200KandAbove"
"CLM63949","lessthan100K"
"CLM58892","lessthan100K"
"CLM61481","lessthan100K"
"CLM58250","lessthan100K"
"CLM63655","200KandAbove"
"CLM52302","lessthan100K"
"CLM55751","lessthan100K"
"CLM60723","200KandAbove"
"CLM62224","100K-lessthan200K"
"CLM51300","200KandAbove"
"CLM61994","100K-lessthan200K"
"CLM64446","lessthan100K"
"CLM66709","lessthan100K"
"CLM56660","lessthan100K"
"CLM67115","lessthan100K"
"CLM62695","200KandAbove"
"CLM62865","200KandAbove"
"CLM63143","200KandAbove"
"CLM51147","lessthan100K"
"CLM68721","lessthan100K"
"CLM70028","200KandAbove"
"CLM58547","lessthan100K"
"CLM62256","lessthan100K"
"CLM65525","200KandAbove"
"CLM64754","200KandAbove"
"CLM61446","lessthan100K"
"CLM53936","200KandAbove"
"CLM51123","200KandAbove"
"CLM61501","lessthan100K"
"CLM67311","lessthan100K"
"CLM58925","200KandAbove"
"CLM56510","100K-lessthan200K"
"CLM51276","lessthan100K"
"CLM61975","100K-lessthan200K"
"CLM59287","100K-lessthan200K"
"CLM67655","100K-lessthan200K"
"CLM59077","100K-lessthan200K"
"CLM66259","100K-lessthan200K"
"CLM54790","100K-lessthan200K"
"CLM53114","100K-lessthan200K"
"CLM68544","lessthan100K"
"CLM56125","lessthan100K"
"CLM56298","lessthan100K"
"CLM56276","lessthan100K"
"CLM53046","lessthan100K"
"CLM58388","100K-lessthan200K"
"CLM69608","200KandAbove"
"CLM60067","lessthan100K"
"CLM56650","200KandAbove"
"CLM60065","lessthan100K"
"CLM59237","200KandAbove"
"CLM60821","lessthan100K"
"CLM66942","200KandAbove"
"CLM57141","200KandAbove"
"CLM53502","200KandAbove"
"CLM52010","lessthan100K"
"CLM63517","100K-lessthan200K"
"CLM67413","100K-lessthan200K"
"CLM68875","lessthan100K"
"CLM61363","lessthan100K"
"CLM55082","lessthan100K"
"CLM67715","200KandAbove"
"CLM66122","200KandAbove"
"CLM61869","100K-lessthan200K"
"CLM67641","lessthan100K"
"CLM68201","lessthan100K"
"CLM67261","lessthan100K"
"CLM65760","200KandAbove"
"CLM60177","lessthan100K"
"CLM55485","lessthan100K"
"CLM56714","lessthan100K"
"CLM56774","lessthan100K"
"CLM51163","lessthan100K"
"CLM55066","100K-lessthan200K"
"CLM59357","lessthan100K"
"CLM64231","lessthan100K"
"CLM56139","lessthan100K"
"CLM55502","200KandAbove"
"CLM53778","lessthan100K"
"CLM52923","lessthan100K"
"CLM69172","lessthan100K"
"CLM67285","100K-lessthan200K"
"CLM70051","100K-lessthan200K"
"CLM62004","100K-lessthan200K"
"CLM66626","lessthan100K"
"CLM60302","lessthan100K"
"CLM55161","100K-lessthan200K"
"CLM62297","lessthan100K"
"CLM58548","100K-lessthan200K"
"CLM57467","100K-lessthan200K"
"CLM54936","200KandAbove"
"CLM55899","200KandAbove"
"CLM59011","100K-lessthan200K"
"CLM69667","lessthan100K"
"CLM57712","lessthan100K"
"CLM65841","100K-lessthan200K"
"CLM66103","lessthan100K"
"CLM57354","lessthan100K"
"CLM62768","100K-lessthan200K"
"CLM62447","200KandAbove"
"CLM61421","100K-lessthan200K"
"CLM65494","lessthan100K"
"CLM65208","100K-lessthan200K"
"CLM61282","100K-lessthan200K"
"CLM68605","lessthan100K"
"CLM54858","lessthan100K"
"CLM55817","200KandAbove"
"CLM65043","lessthan100K"
"CLM62529","200KandAbove"
"CLM58501","200KandAbove"
"CLM66541","200KandAbove"
"CLM56174","200KandAbove"
"CLM61046","200KandAbove"
"CLM65622","lessthan100K"
"CLM54886","lessthan100K"
"CLM54521","lessthan100K"
"CLM64765","200KandAbove"
"CLM68024","lessthan100K"
"CLM53461","100K-lessthan200K"
"CLM61428","lessthan100K"
"CLM62458","100K-lessthan200K"
"CLM64742","lessthan100K"
"CLM55308","200KandAbove"
"CLM61288","lessthan100K"
"CLM60822","200KandAbove"
"CLM67781","lessthan100K"
"CLM65532","200KandAbove"
"CLM57973","100K-lessthan200K"
"CLM62571","lessthan100K"
"CLM60574","100K-lessthan200K"
"CLM58027","lessthan100K"
"CLM63465","lessthan100K"
"CLM58946","lessthan100K"
"CLM52337","100K-lessthan200K"
"CLM61545","200KandAbove"
"CLM67585","100K-lessthan200K"
"CLM52480","100K-lessthan200K"
"CLM55493","lessthan100K"
"CLM53314","100K-lessthan200K"
"CLM53019","100K-lessthan200K"
"CLM66472","lessthan100K"
"CLM61557","lessthan100K"
"CLM66693","lessthan100K"
"CLM61269","200KandAbove"
"CLM60187","lessthan100K"
"CLM63807","200KandAbove"
"CLM67674","lessthan100K"
"CLM51108","200KandAbove"
"CLM70054","200KandAbove"
"CLM59162","lessthan100K"
"CLM52154","200KandAbove"
"CLM64438","lessthan100K"
"CLM61094","200KandAbove"
"CLM55969","lessthan100K"
"CLM53340","100K-lessthan200K"
"CLM59072","lessthan100K"
"CLM53670","lessthan100K"
"CLM58032","lessthan100K"
"CLM65328","200KandAbove"
"CLM68822","lessthan100K"
"CLM54484","lessthan100K"
"CLM67826","100K-lessthan200K"
"CLM67264","lessthan100K"
"CLM63769","200KandAbove"
"CLM56916","lessthan100K"
"CLM59914","lessthan100K"
"CLM64686","200KandAbove"
"CLM63587","200KandAbove"
"CLM53811","200KandAbove"
"CLM60572","lessthan100K"
"CLM54839","lessthan100K"
"CLM63966","lessthan100K"
"CLM57284","200KandAbove"
"CLM60348","lessthan100K"
"CLM64569","200KandAbove"
"CLM62386","lessthan100K"
"CLM64504","lessthan100K"
"CLM68265","lessthan100K"
"CLM67488","200KandAbove"
"CLM51172","200KandAbove"
"CLM68117","lessthan100K"
"CLM60545","lessthan100K"
"CLM56592","lessthan100K"
"CLM60142","200KandAbove"
"CLM53271","100K-lessthan200K"
"CLM64912","100K-lessthan200K"
"CLM69241","lessthan100K"
"CLM57579","lessthan100K"
"CLM53038","lessthan100K"
"CLM60232","100K-lessthan200K"
"CLM51491","200KandAbove"
"CLM69833","lessthan100K"
"CLM53002","lessthan100K"
"CLM52636","lessthan100K"
"CLM64478","100K-lessthan200K"
"CLM63225","200KandAbove"
"CLM65037","100K-lessthan200K"
"CLM53855","lessthan100K"
"CLM55060","lessthan100K"
"CLM60474","lessthan100K"
"CLM54046","200KandAbove"
"CLM68365","lessthan100K"
"CLM51618","200KandAbove"
"CLM56813","200KandAbove"
"CLM68054","200KandAbove"
"CLM63657","lessthan100K"
"CLM68934","100K-lessthan200K"
"CLM55686","lessthan100K"
"CLM52493","lessthan100K"
"CLM57666","lessthan100K"
"CLM55466","lessthan100K"
"CLM53320","200KandAbove"
"CLM54268","lessthan100K"
"CLM55114","lessthan100K"
"CLM68878","200KandAbove"
"CLM54423","200KandAbove"
"CLM59769","200KandAbove"
"CLM56461","100K-lessthan200K"
"CLM61885","lessthan100K"
"CLM66544","lessthan100K"
"CLM56284","lessthan100K"
"CLM51468","lessthan100K"
"CLM64000","100K-lessthan200K"
"CLM51359","200KandAbove"
"CLM58029","lessthan100K"
"CLM54211","lessthan100K"
"CLM65406","100K-lessthan200K"
"CLM63050","lessthan100K"
"CLM68021","100K-lessthan200K"
"CLM57473","100K-lessthan200K"
"CLM52533","100K-lessthan200K"
"CLM56882","200KandAbove"
"CLM54182","100K-lessthan200K"
"CLM57001","lessthan100K"
"CLM59857","lessthan100K"
"CLM55459","100K-lessthan200K"
"CLM56049","lessthan100K"
"CLM56940","lessthan100K"
"CLM68048","lessthan100K"
"CLM63699","lessthan100K"
"CLM69885","100K-lessthan200K"
"CLM51721","100K-lessthan200K"
"CLM65401","lessthan100K"
"CLM64387","200KandAbove"
"CLM59409","lessthan100K"
"CLM52702","200KandAbove"
"CLM62217","200KandAbove"
"CLM61945","lessthan100K"
"CLM53282","lessthan100K"
"CLM62536","100K-lessthan200K"
"CLM64062","lessthan100K"
"CLM51174","100K-lessthan200K"
"CLM58213","lessthan100K"
"CLM55407","100K-lessthan200K"
"CLM67394","100K-lessthan200K"
"CLM58772","lessthan100K"
"CLM54082","100K-lessthan200K"
"CLM61922","200KandAbove"
"CLM52070","lessthan100K"
"CLM58508","lessthan100K"
"CLM57578","200KandAbove"
"CLM52956","100K-lessthan200K"
"CLM69658","100K-lessthan200K"
"CLM61536","lessthan100K"
"CLM53376","200KandAbove"
"CLM66200","lessthan100K"
"CLM69247","lessthan100K"
"CLM58810","lessthan100K"
"CLM53910","lessthan100K"
"CLM51617","lessthan100K"
"CLM57857","200KandAbove"
"CLM54186","100K-lessthan200K"
"CLM57045","lessthan100K"
"CLM59909","lessthan100K"
"CLM63818","lessthan100K"
"CLM59039","100K-lessthan200K"
"CLM59499","lessthan100K"
"CLM62315","100K-lessthan200K"
"CLM64358","100K-lessthan200K"
"CLM67218","200KandAbove"
"CLM60196","lessthan100K"
"CLM64963","200KandAbove"
"CLM68726","200KandAbove"
"CLM53244","100K-lessthan200K"
"CLM58048","lessthan100K"
"CLM65027","lessthan100K"
"CLM56575","lessthan100K"
"CLM60308","100K-lessthan200K"
"CLM57580","100K-lessthan200K"
"CLM56140","lessthan100K"
"CLM51106","100K-lessthan200K"
"CLM60691","200KandAbove"
"CLM59939","100K-lessthan200K"
"CLM63987","lessthan100K"
"CLM58697","lessthan100K"
"CLM51814","lessthan100K"
"CLM61976","100K-lessthan200K"
"CLM69430","200KandAbove"
"CLM64018","200KandAbove"
"CLM59875","100K-lessthan200K"
"CLM68446","100K-lessthan200K"
"CLM51980","200KandAbove"
"CLM52216","200KandAbove"
"CLM59470","lessthan100K"
"CLM64567","100K-lessthan200K"
"CLM53283","lessthan100K"
"CLM67962","100K-lessthan200K"
"CLM67233","lessthan100K"
"CLM58695","lessthan100K"
"CLM67203","lessthan100K"
"CLM52810","200KandAbove"
"CLM52032","100K-lessthan200K"
"CLM56108","lessthan100K"
"CLM56446","lessthan100K"
"CLM54947","200KandAbove"
"CLM69063","lessthan100K"
"CLM61505","100K-lessthan200K"
"CLM59340","200KandAbove"
"CLM69570","lessthan100K"
"CLM65799","200KandAbove"
"CLM65685","100K-lessthan200K"
"CLM55964","lessthan100K"
"CLM60923","lessthan100K"
"CLM64869","200KandAbove"
"CLM51385","100K-lessthan200K"
"CLM64019","lessthan100K"
"CLM69302","200KandAbove"
"CLM56300","lessthan100K"
"CLM56286","lessthan100K"
"CLM57138","lessthan100K"
"CLM57984","100K-lessthan200K"
"CLM64321","lessthan100K"
"CLM58742","lessthan100K"
"CLM59504","lessthan100K"
"CLM65216","200KandAbove"
"CLM64217","lessthan100K"
"CLM66149","100K-lessthan200K"
"CLM52210","lessthan100K"
"CLM70155","200KandAbove"
"CLM61840","lessthan100K"
"CLM58439","lessthan100K"
"CLM64483","100K-lessthan200K"
"CLM64528","100K-lessthan200K"
"CLM63989","200KandAbove"
"CLM55132","200KandAbove"
"CLM58052","lessthan100K"
"CLM51856","200KandAbove"
"CLM60700","lessthan100K"
"CLM52605","lessthan100K"
"CLM59701","lessthan100K"
"CLM65235","lessthan100K"
"CLM63760","lessthan100K"
"CLM54643","lessthan100K"
"CLM66839","lessthan100K"
"CLM61916","200KandAbove"
"CLM64587","100K-lessthan200K"
"CLM59667","lessthan100K"
"CLM67192","lessthan100K"
"CLM67795","lessthan100K"
"CLM61574","lessthan100K"
"CLM55225","100K-lessthan200K"
"CLM58172","lessthan100K"
"CLM69460","lessthan100K"
"CLM68378","200KandAbove"
"CLM59538","lessthan100K"
"CLM62322","lessthan100K"
"CLM61901","lessthan100K"
"CLM67388","lessthan100K"
"CLM65762","200KandAbove"
"CLM65187","100K-lessthan200K"
"CLM68271","lessthan100K"
"CLM63416","lessthan100K"
"CLM67133","lessthan100K"
"CLM59069","lessthan100K"
"CLM61024","100K-lessthan200K"
"CLM52689","lessthan100K"
"CLM54935","200KandAbove"
"CLM69999","100K-lessthan200K"
"CLM51836","lessthan100K"
"CLM67123","200KandAbove"
"CLM61121","lessthan100K"
"CLM66900","100K-lessthan200K"
"CLM56746","lessthan100K"
"CLM63157","200KandAbove"
"CLM69098","100K-lessthan200K"
"CLM62951","100K-lessthan200K"
"CLM55164","lessthan100K"
"CLM58431","lessthan100K"
"CLM64733","100K-lessthan200K"
"CLM61778","lessthan100K"
"CLM62018","100K-lessthan200K"
"CLM57886","lessthan100K"
"CLM54929","lessthan100K"
"CLM68838","lessthan100K"
"CLM59850","100K-lessthan200K"
"CLM59978","100K-lessthan200K"
"CLM54475","lessthan100K"
"CLM51226","100K-lessthan200K"
"CLM66403","100K-lessthan200K"
"CLM59119","lessthan100K"
"CLM69613","lessthan100K"
"CLM66502","lessthan100K"
"CLM69380","lessthan100K"
"CLM67419","lessthan100K"
"CLM53381","100K-lessthan200K"
"CLM69806","200KandAbove"
"CLM65788","100K-lessthan200K"
"CLM64328","100K-lessthan200K"
"CLM59894","100K-lessthan200K"
