"PolicyID","PolicyType","PolicyForm","Employment_status","BusinessClass","Perperson_Policylimit","PerOccurrence_PolicyLimit","CombinedSingleLimit","ClaimID","PolicyLimitPerInjury"
"P277568",2,1,"Y",22,0,0,1000000,"CLM53568",1000000
"P279500",4,1,"Y",22,0,5000000,5000000,"CLM55500",5000000
"P285415",2,1,"N",7,0,0,5000000,"CLM61415",5000000
"P281942",1,1,"N",26,0,0,2000000,"CLM57942",2000000
"P276399",1,1,"Y",15,0,0,1000000,"CLM52399",1000000
"P290332",3,1,"N",26,0,0,500000,"CLM66332",500000
"P280194",1,1,"Y",14,0,1000000,0,"CLM56194",1000000
"P282585",2,1,"Y",14,0,1000000,0,"CLM58585",1000000
"P276222",2,1,"N",11,1000000,0,0,"CLM52222",1000000
"P292927",2,1,"Y",15,0,0,1000001,"CLM68927",1000001
"P279647",1,1,"N",16,0,1000000,0,"CLM55647",1000000
"P288287",3,1,"Y",14,0,1000000,0,"CLM64287",1000000
"P278861",2,1,"N",14,0,0,1000000,"CLM54861",1000000
"P284048",2,1,"Y",6,0,0,1000000,"CLM60048",1000000
"P284316",2,1,"Y",13,0,0,1000025,"CLM60316",1000025
"P278712",4,2,"Y",19,0,1000000,0,"CLM54712",1000000
"P280466",2,1,"N",7,1000000,0,0,"CLM56466",1000000
"P283704",3,1,"N",26,0,1000000,0,"CLM59704",1000000
"P277676",1,1,"N",16,0,0,1000000,"CLM53676",1000000
"P289056",2,1,"Y",8,0,0,1000000,"CLM65056",1000000
"P284241",2,1,"Y",8,0,0,500000,"CLM60241",500000
"P289291",2,1,"N",7,0,0,1000000,"CLM65291",1000000
"P283107",2,1,"N",8,0,0,500000,"CLM59107",500000
"P292990",2,1,"N",7,0,0,1000000,"CLM68990",1000000
"P277025",5,1,"N",13,0,0,1000000,"CLM53025",1000000
"P283617",2,1,"Y",7,0,5000000,0,"CLM59617",5000000
"P276468",3,1,"N",8,0,1000000,0,"CLM52468",1000000
"P275299",1,1,"Y",6,0,0,1000000,"CLM51299",1000000
"P281209",2,1,"Y",11,300000,0,0,"CLM57209",300000
"P289603",2,1,"N",26,0,100000,0,"CLM65603",100000
"P278422",1,1,"Y",8,0,1000000,0,"CLM54422",1000000
"P281516",2,1,"Y",6,0,0,1000000,"CLM57516",1000000
"P282783",2,1,"N",26,0,0,500000,"CLM58783",500000
"P293151",2,1,"N",10,250000,500000,0,"CLM69151",250000
"P275002",1,1,"Y",14,0,1000000,0,"CLM51002",1000000
"P285382",2,1,"N",7,0,0,1000000,"CLM61382",1000000
"P291068",2,1,"N",26,0,0,1000025,"CLM67068",1000025
"P281594",2,1,"Y",8,0,0,1000000,"CLM57594",1000000
"P280811",4,1,"N",23,0,1000000,0,"CLM56811",1000000
"P288832",3,1,"Y",26,0,500000,0,"CLM64832",500000
"P277497",1,1,"Y",13,0,1000000,0,"CLM53497",1000000
"P285140",1,1,"Y",26,0,1000000,0,"CLM61140",1000000
"P283534",2,2,"Y",1,0,0,300072,"CLM59534",300072
"P288229",3,1,"Y",17,0,100000,0,"CLM64229",100000
"P280463",2,1,"Y",14,1000000,0,0,"CLM56463",1000000
"P279241",1,1,"Y",14,0,1000000,0,"CLM55241",1000000
"P279385",2,1,"Y",7,1000000,0,0,"CLM55385",1000000
"P281255",4,2,"Y",19,0,500000,0,"CLM57255",500000
"P281132",2,1,"Y",7,0,300040,0,"CLM57132",300040
"P291041",3,1,"Y",26,0,0,1000000,"CLM67041",1000000
"P285913",2,1,"Y",26,0,0,1000000,"CLM61913",1000000
"P286385",2,1,"Y",8,0,1000000,0,"CLM62385",1000000
"P290093",1,1,"N",26,0,1000000,1000000,"CLM66093",1000000
"P279689",2,1,"N",26,0,0,55000,"CLM55689",55000
"P279663",2,1,"Y",7,0,1000000,0,"CLM55663",1000000
"P288948",2,1,"N",14,0,1000000,0,"CLM64948",1000000
"P276782",2,1,"Y",7,0,1000000,0,"CLM52782",1000000
"P287646",2,1,"Y",7,0,0,500008,"CLM63646",500008
"P291724",2,1,"Y",26,0,1000000,0,"CLM67724",1000000
"P276351",2,1,"Y",26,0,0,1000000,"CLM52351",1000000
"P284325",2,1,"N",1,300000,500000,0,"CLM60325",300000
"P282659",5,1,"N",23,0,1000000,0,"CLM58659",1000000
"P294220",2,1,"N",7,0,0,1000000,"CLM70220",1000000
"P284877",2,1,"Y",8,0,0,2000000,"CLM60877",2000000
"P280054",2,1,"Y",10,100000,300000,0,"CLM56054",100000
"P286673",2,1,"Y",1,0,0,1000000,"CLM62673",1000000
"P286788",2,1,"Y",26,0,0,750000,"CLM62788",750000
"P277533",2,1,"Y",8,0,0,1000000,"CLM53533",1000000
"P288999",2,1,"Y",7,0,500016,500016,"CLM64999",500016
"P288970",3,1,"N",23,0,0,1000000,"CLM64970",1000000
"P278576",1,1,"Y",8,0,0,1000000,"CLM54576",1000000
"P291248",2,1,"Y",6,0,0,2000000,"CLM67248",2000000
"P287417",2,1,"Y",7,0,0,1000000,"CLM63417",1000000
"P285961",3,1,"Y",15,0,1000000,0,"CLM61961",1000000
"P275252",1,1,"N",26,0,2000000,0,"CLM51252",2000000
"P290681",1,1,"Y",26,0,1000000,0,"CLM66681",1000000
"P287949",1,1,"Y",14,0,1000000,0,"CLM63949",1000000
"P282892",2,1,"Y",14,0,0,1000000,"CLM58892",1000000
"P285481",4,2,"Y",26,0,1000000,0,"CLM61481",1000000
"P282250",1,1,"Y",14,0,1000000,0,"CLM58250",1000000
"P287655",4,2,"Y",19,0,1000000,0,"CLM63655",1000000
"P276302",2,1,"N",26,0,0,500000,"CLM52302",500000
"P279751",2,1,"Y",26,0,0,1000000,"CLM55751",1000000
"P284723",2,1,"Y",4,0,0,500025,"CLM60723",500025
"P286224",3,1,"Y",26,0,1000000,0,"CLM62224",1000000
"P275300",2,1,"N",3,0,0,1000000,"CLM51300",1000000
"P285994",2,2,"Y",26,0,0,2000000,"CLM61994",2000000
"P288446",2,1,"N",7,0,0,750000,"CLM64446",750000
"P290709",2,1,"Y",7,0,0,1000000,"CLM66709",1000000
"P280660",2,1,"Y",7,0,0,1000000,"CLM56660",1000000
"P291115",2,1,"Y",7,0,4000000,0,"CLM67115",4000000
"P286695",2,1,"Y",7,0,0,1000050,"CLM62695",1000050
"P286865",1,1,"N",8,0,0,1000000,"CLM62865",1000000
"P287143",2,1,"N",18,0,1000000,0,"CLM63143",1000000
"P275147",4,2,"Y",19,0,0,100000,"CLM51147",100000
"P292721",2,1,"Y",26,1000000,1000000,1000000,"CLM68721",1000000
"P294028",2,1,"N",8,0,0,1000000,"CLM70028",1000000
"P282547",2,1,"Y",8,0,1000000,0,"CLM58547",1000000
"P286256",2,1,"Y",17,0,0,1000000,"CLM62256",1000000
"P289525",2,1,"Y",8,0,0,500000,"CLM65525",500000
"P288754",2,1,"N",7,0,0,1000031,"CLM64754",1000031
"P285446",2,1,"Y",14,0,0,1000000,"CLM61446",1000000
"P277936",1,1,"Y",6,0,300000,300000,"CLM53936",300000
"P275123",2,1,"N",7,0,0,1000000,"CLM51123",1000000
"P285501",2,1,"N",7,0,0,1000000,"CLM61501",1000000
"P291311",2,1,"Y",8,500000,500000,0,"CLM67311",500000
"P282925",1,1,"N",1,0,1000000,0,"CLM58925",1000000
"P280510",2,1,"Y",8,1000000,0,0,"CLM56510",1000000
"P275276",4,2,"N",19,0,0,1000000,"CLM51276",1000000
"P285975",2,1,"N",15,0,0,1000000,"CLM61975",1000000
"P283287",4,1,"Y",22,0,5000000,5000000,"CLM59287",5000000
"P291655",2,1,"Y",7,0,0,5000000,"CLM67655",5000000
"P283077",2,1,"Y",6,0,0,1000000,"CLM59077",1000000
"P290259",2,1,"N",7,0,0,1000000,"CLM66259",1000000
"P278790",2,1,"Y",3,2000000,0,0,"CLM54790",2000000
"P277114",2,1,"Y",7,0,0,500001,"CLM53114",500001
"P292544",1,1,"Y",1,0,0,200000,"CLM68544",200000
"P280125",2,1,"N",8,0,0,500000,"CLM56125",500000
"P280298",2,1,"N",6,0,1000000,1000000,"CLM56298",1000000
"P280276",2,1,"Y",7,1000000,0,0,"CLM56276",1000000
"P277046",2,1,"N",9,0,0,1000000,"CLM53046",1000000
"P282388",2,1,"Y",3,0,1000000,0,"CLM58388",1000000
"P293608",2,1,"Y",26,0,0,1000000,"CLM69608",1000000
"P284067",2,1,"Y",15,0,0,1000000,"CLM60067",1000000
"P280650",1,1,"Y",6,0,3000000,0,"CLM56650",3000000
"P284065",2,1,"Y",15,100000,300000,0,"CLM60065",100000
"P283237",3,1,"Y",26,0,1000000,0,"CLM59237",1000000
"P284821",5,1,"N",23,0,1000000,0,"CLM60821",1000000
"P290942",1,1,"Y",6,0,1000000,0,"CLM66942",1000000
"P281141",2,1,"Y",6,1000000,0,0,"CLM57141",1000000
"P277502",5,1,"Y",14,0,5000000,0,"CLM53502",5000000
"P276010",4,2,"N",26,0,1000000,0,"CLM52010",1000000
"P287517",2,1,"Y",14,0,0,1000000,"CLM63517",1000000
"P291413",2,1,"N",26,0,0,1000000,"CLM67413",1000000
"P292875",2,1,"N",1,0,0,55000,"CLM68875",55000
"P285363",1,1,"N",8,0,1000000,0,"CLM61363",1000000
"P279082",2,1,"Y",14,0,0,2000000,"CLM55082",2000000
"P291715",3,1,"N",1,0,0,1000000,"CLM67715",1000000
"P290122",2,1,"Y",8,0,0,1000001,"CLM66122",1000001
"P285869",2,1,"Y",7,0,0,2000000,"CLM61869",2000000
"P291641",2,1,"Y",7,0,0,1000000,"CLM67641",1000000
"P292201",3,1,"Y",6,0,1000000,0,"CLM68201",1000000
"P291261",2,1,"Y",8,0,1000000,0,"CLM67261",1000000
"P289760",2,1,"N",7,1000000,0,1000000,"CLM65760",1000000
"P284177",2,1,"Y",26,1000000,1000000,0,"CLM60177",1000000
"P279485",2,1,"Y",8,0,0,1000000,"CLM55485",1000000
"P280714",1,1,"Y",26,0,1000000,0,"CLM56714",1000000
"P280774",1,1,"Y",8,0,0,1000000,"CLM56774",1000000
"P275163",3,1,"Y",14,0,0,1000000,"CLM51163",1000000
"P279066",2,1,"Y",7,0,0,500000,"CLM55066",500000
"P283357",5,1,"Y",9,0,2000000,0,"CLM59357",2000000
"P288231",3,1,"N",19,0,0,1000000,"CLM64231",1000000
"P280139",1,1,"N",8,0,1000000,0,"CLM56139",1000000
"P279502",3,1,"Y",14,0,0,1000000,"CLM55502",1000000
"P277778",4,2,"Y",19,0,0,1000000,"CLM53778",1000000
"P276923",1,1,"Y",8,0,1000000,1000000,"CLM52923",1000000
"P293172",1,1,"Y",16,0,1000000,0,"CLM69172",1000000
"P291285",2,1,"N",7,0,1000016,1000016,"CLM67285",1000016
"P294051",2,1,"N",18,0,0,1000000,"CLM70051",1000000
"P286004",2,1,"Y",7,0,0,1000031,"CLM62004",1000031
"P290626",2,1,"N",7,0,0,1000000,"CLM66626",1000000
"P284302",5,1,"N",23,0,1000000,0,"CLM60302",1000000
"P279161",1,1,"N",26,0,1000000,0,"CLM55161",1000000
"P286297",2,1,"Y",14,1000000,0,0,"CLM62297",1000000
"P282548",1,1,"Y",26,0,0,1000000,"CLM58548",1000000
"P281467",2,1,"Y",7,0,0,1000025,"CLM57467",1000025
"P278936",1,1,"N",8,0,0,50000000,"CLM54936",50000000
"P279899",3,1,"Y",16,0,0,1000000,"CLM55899",1000000
"P283011",2,1,"N",10,0,0,1000000,"CLM59011",1000000
"P293667",2,1,"N",26,0,1000000,0,"CLM69667",1000000
"P281712",4,2,"Y",19,0,1000000,0,"CLM57712",1000000
"P289841",2,1,"Y",14,0,1000000,0,"CLM65841",1000000
"P290103",2,1,"Y",26,0,0,100000,"CLM66103",100000
"P281354",2,1,"Y",14,0,1000000,0,"CLM57354",1000000
"P286768",2,1,"N",7,0,0,1000000,"CLM62768",1000000
"P286447",2,1,"Y",14,0,0,1000000,"CLM62447",1000000
"P285421",1,1,"N",8,0,1000000,0,"CLM61421",1000000
"P289494",3,1,"Y",14,0,1000000,0,"CLM65494",1000000
"P289208",2,1,"N",8,0,0,500000,"CLM65208",500000
"P285282",4,2,"N",26,0,1000000,0,"CLM61282",1000000
"P292605",2,1,"Y",8,0,0,1000000,"CLM68605",1000000
"P278858",2,1,"Y",7,1000000,0,0,"CLM54858",1000000
"P279817",2,1,"N",8,0,0,5000000,"CLM55817",5000000
"P289043",2,1,"Y",7,1000000,0,0,"CLM65043",1000000
"P286529",1,1,"Y",8,0,0,1000000,"CLM62529",1000000
"P282501",2,1,"N",6,0,0,1000000,"CLM58501",1000000
"P290541",2,1,"N",7,0,0,1000000,"CLM66541",1000000
"P280174",4,1,"N",22,0,5000000,5000000,"CLM56174",5000000
"P285046",1,1,"Y",7,0,1000000,0,"CLM61046",1000000
"P289622",1,1,"Y",14,0,1000000,0,"CLM65622",1000000
"P278886",3,1,"Y",8,0,1000000,0,"CLM54886",1000000
"P278521",2,1,"N",1,0,0,1000000,"CLM54521",1000000
"P288765",2,1,"N",8,0,0,5500000,"CLM64765",5500000
"P292024",2,1,"Y",1,50000,100000,0,"CLM68024",50000
"P277461",3,1,"N",19,0,1000000,0,"CLM53461",1000000
"P285428",2,1,"Y",6,250000,500000,0,"CLM61428",250000
"P286458",2,1,"N",1,0,0,500001,"CLM62458",500001
"P288742",1,1,"N",26,0,0,1000000,"CLM64742",1000000
"P279308",2,1,"Y",26,0,0,1000000,"CLM55308",1000000
"P285288",2,1,"Y",6,0,0,1000000,"CLM61288",1000000
"P284822",2,1,"N",14,0,0,500000,"CLM60822",500000
"P291781",1,1,"N",26,0,1000000,0,"CLM67781",1000000
"P289532",2,1,"N",7,0,0,1000025,"CLM65532",1000025
"P281973",1,1,"Y",14,0,1000000,0,"CLM57973",1000000
"P286571",3,1,"Y",13,0,1000000,0,"CLM62571",1000000
"P284574",1,1,"Y",26,0,1000000,0,"CLM60574",1000000
"P282027",2,1,"Y",8,0,0,1000072,"CLM58027",1000072
"P287465",2,1,"Y",8,0,2000000,2000000,"CLM63465",2000000
"P282946",2,1,"Y",4,0,0,1000000,"CLM58946",1000000
"P276337",2,1,"Y",26,0,0,1000000,"CLM52337",1000000
"P285545",1,1,"N",14,0,1000000,0,"CLM61545",1000000
"P291585",5,1,"N",9,0,0,2000000,"CLM67585",2000000
"P276480",2,1,"N",26,500000,500000,500000,"CLM52480",500000
"P279493",2,1,"N",26,0,0,1000000,"CLM55493",1000000
"P277314",2,1,"Y",7,0,0,1000000,"CLM53314",1000000
"P277019",2,2,"Y",8,0,0,500000,"CLM53019",500000
"P290472",2,1,"N",26,100000,100000,0,"CLM66472",100000
"P285557",2,1,"Y",26,0,0,1000001,"CLM61557",1000001
"P290693",1,1,"Y",14,0,1000000,0,"CLM66693",1000000
"P285269",2,2,"N",13,0,0,5000000,"CLM61269",5000000
"P284187",2,1,"N",14,0,0,100000,"CLM60187",100000
"P287807",2,1,"Y",7,1000000,0,0,"CLM63807",1000000
"P291674",2,1,"Y",7,0,0,2000000,"CLM67674",2000000
"P275108",2,1,"Y",15,0,0,1000000,"CLM51108",1000000
"P294054",2,1,"Y",7,0,0,1000000,"CLM70054",1000000
"P283162",4,1,"N",22,0,5000000,5000000,"CLM59162",5000000
"P276154",1,1,"Y",6,0,1000000,1000000,"CLM52154",1000000
"P288438",2,1,"N",7,0,0,500000,"CLM64438",500000
"P285094",4,2,"Y",19,0,1000000,0,"CLM61094",1000000
"P279969",1,1,"N",4,0,500000,0,"CLM55969",500000
"P277340",2,1,"N",7,0,0,1000000,"CLM53340",1000000
"P283072",1,1,"Y",14,0,1000000,0,"CLM59072",1000000
"P277670",2,1,"Y",6,0,0,500000,"CLM53670",500000
"P282032",5,1,"Y",8,0,0,1000000,"CLM58032",1000000
"P289328",2,1,"N",7,0,0,1000031,"CLM65328",1000031
"P292822",2,1,"Y",7,0,0,100000,"CLM68822",100000
"P278484",3,1,"N",9,0,0,2000000,"CLM54484",2000000
"P291826",2,1,"Y",8,300000,500000,0,"CLM67826",300000
"P291264",3,1,"N",8,0,1000000,0,"CLM67264",1000000
"P287769",3,1,"Y",26,0,1000000,0,"CLM63769",1000000
"P280916",2,1,"Y",7,0,0,500000,"CLM56916",500000
"P283914",4,2,"N",19,0,0,1700000,"CLM59914",1700000
"P288686",2,1,"N",8,1000000,1000000,1000000,"CLM64686",1000000
"P287587",2,1,"Y",7,0,0,1000000,"CLM63587",1000000
"P277811",2,1,"Y",7,1000000,0,0,"CLM53811",1000000
"P284572",2,1,"Y",14,0,0,1000000,"CLM60572",1000000
"P278839",2,1,"Y",7,0,0,1000000,"CLM54839",1000000
"P287966",2,1,"N",7,0,0,1000025,"CLM63966",1000025
"P281284",5,1,"N",9,0,0,1000000,"CLM57284",1000000
"P284348",2,1,"Y",15,0,0,1000000,"CLM60348",1000000
"P288569",2,1,"N",8,0,0,5000000,"CLM64569",5000000
"P286386",1,1,"Y",26,0,1000000,0,"CLM62386",1000000
"P288504",3,1,"Y",26,0,1000000,0,"CLM64504",1000000
"P292265",2,1,"N",26,0,1000000,0,"CLM68265",1000000
"P291488",2,1,"N",15,0,0,3000000,"CLM67488",3000000
"P275172",1,1,"Y",8,0,0,1000000,"CLM51172",1000000
"P292117",2,1,"Y",8,0,0,1000000,"CLM68117",1000000
"P284545",2,1,"Y",7,0,0,5000000,"CLM60545",5000000
"P280592",2,1,"Y",14,0,1000000,0,"CLM56592",1000000
"P284142",2,1,"N",7,0,0,500000,"CLM60142",500000
"P277271",2,1,"Y",8,0,0,5000000,"CLM53271",5000000
"P288912",2,1,"Y",7,0,0,1000008,"CLM64912",1000008
"P293241",2,1,"N",7,1000000,0,0,"CLM69241",1000000
"P281579",2,1,"Y",26,0,0,1000000,"CLM57579",1000000
"P277038",2,1,"Y",8,0,0,500000,"CLM53038",500000
"P284232",2,1,"Y",9,0,0,3000000,"CLM60232",3000000
"P275491",2,1,"Y",7,0,0,1000000,"CLM51491",1000000
"P293833",3,1,"Y",26,0,1000000,0,"CLM69833",1000000
"P277002",2,1,"Y",7,0,0,1000000,"CLM53002",1000000
"P276636",1,1,"Y",26,0,1000000,0,"CLM52636",1000000
"P288478",2,1,"Y",7,0,500016,500016,"CLM64478",500016
"P287225",4,1,"Y",22,0,5000000,5000000,"CLM63225",5000000
"P289037",2,1,"Y",7,0,0,1000000,"CLM65037",1000000
"P277855",2,1,"Y",26,0,0,500000,"CLM53855",500000
"P279060",1,1,"Y",1,0,300000,0,"CLM55060",300000
"P284474",1,1,"N",8,0,0,1000000,"CLM60474",1000000
"P278046",1,1,"Y",14,0,1000000,0,"CLM54046",1000000
"P292365",1,1,"N",26,0,300000,300000,"CLM68365",300000
"P275618",3,1,"Y",14,0,1000000,0,"CLM51618",1000000
"P280813",1,1,"Y",26,0,1000000,0,"CLM56813",1000000
"P292054",4,2,"Y",19,0,0,600000,"CLM68054",600000
"P287657",2,1,"Y",7,0,0,1000000,"CLM63657",1000000
"P292934",1,1,"N",8,0,0,500000,"CLM68934",500000
"P279686",1,1,"N",8,0,1000000,0,"CLM55686",1000000
"P276493",1,1,"N",23,0,1000000,0,"CLM52493",1000000
"P281666",1,1,"Y",6,0,0,1000000,"CLM57666",1000000
"P279466",3,1,"N",26,0,300000,0,"CLM55466",300000
"P277320",2,1,"Y",26,0,0,1000000,"CLM53320",1000000
"P278268",2,1,"N",7,0,0,300000,"CLM54268",300000
"P279114",3,1,"N",26,0,1000000,0,"CLM55114",1000000
"P292878",2,1,"N",7,0,0,1000000,"CLM68878",1000000
"P278423",3,1,"Y",7,1000000,0,0,"CLM54423",1000000
"P283769",2,1,"N",8,0,0,500000,"CLM59769",500000
"P280461",2,1,"N",7,0,1000016,1000016,"CLM56461",1000016
"P285885",3,1,"Y",26,0,1000000,0,"CLM61885",1000000
"P290544",2,1,"Y",26,0,500000,0,"CLM66544",500000
"P280284",4,2,"N",19,0,1000000,0,"CLM56284",1000000
"P275468",5,1,"N",8,0,2000000,2000000,"CLM51468",2000000
"P288000",2,1,"Y",7,0,0,1000000,"CLM64000",1000000
"P275359",3,1,"Y",14,0,1000000,0,"CLM51359",1000000
"P282029",2,1,"Y",8,0,1000000,0,"CLM58029",1000000
"P278211",1,1,"Y",14,0,1000000,0,"CLM54211",1000000
"P289406",3,1,"Y",18,0,300000,300000,"CLM65406",300000
"P287050",2,1,"Y",8,0,0,500000,"CLM63050",500000
"P292021",2,1,"Y",8,0,0,1000000,"CLM68021",1000000
"P281473",2,1,"Y",7,0,0,5000000,"CLM57473",5000000
"P276533",2,2,"Y",26,0,0,2000000,"CLM52533",2000000
"P280882",1,1,"N",8,0,1000000,0,"CLM56882",1000000
"P278182",2,1,"Y",6,1000000,0,0,"CLM54182",1000000
"P281001",4,2,"Y",19,0,2000000,0,"CLM57001",2000000
"P283857",2,1,"Y",6,0,0,1000000,"CLM59857",1000000
"P279459",2,1,"Y",8,0,500000,500000,"CLM55459",500000
"P280049",2,1,"N",7,0,0,5000000,"CLM56049",5000000
"P280940",4,1,"N",22,0,5000000,5000000,"CLM56940",5000000
"P292048",1,1,"Y",8,0,1000000,0,"CLM68048",1000000
"P287699",2,1,"Y",14,0,0,1000000,"CLM63699",1000000
"P293885",2,1,"Y",7,0,0,5000000,"CLM69885",5000000
"P275721",2,1,"Y",8,0,500000,0,"CLM51721",500000
"P289401",2,1,"Y",4,0,0,1000000,"CLM65401",1000000
"P288387",2,1,"N",8,0,0,500000,"CLM64387",500000
"P283409",1,1,"N",26,0,0,1000000,"CLM59409",1000000
"P276702",1,1,"Y",16,0,0,1000000,"CLM52702",1000000
"P286217",3,1,"Y",26,0,1000000,0,"CLM62217",1000000
"P285945",1,1,"N",26,0,0,1000000,"CLM61945",1000000
"P277282",4,2,"Y",22,0,1000000,0,"CLM53282",1000000
"P286536",2,1,"Y",26,0,500000,0,"CLM62536",500000
"P288062",2,1,"Y",7,0,0,5000000,"CLM64062",5000000
"P275174",1,1,"Y",2,0,0,2000000,"CLM51174",2000000
"P282213",2,1,"Y",8,0,0,1000000,"CLM58213",1000000
"P279407",2,1,"Y",7,0,1000000,0,"CLM55407",1000000
"P291394",4,1,"N",22,0,1000000,0,"CLM67394",1000000
"P282772",3,1,"Y",16,0,0,1000000,"CLM58772",1000000
"P278082",3,1,"Y",25,0,1000000,0,"CLM54082",1000000
"P285922",2,1,"Y",7,0,0,50075,"CLM61922",50075
"P276070",2,1,"Y",26,1000000,0,0,"CLM52070",1000000
"P282508",2,1,"Y",8,0,0,1000000,"CLM58508",1000000
"P281578",2,1,"Y",7,0,0,1000000,"CLM57578",1000000
"P276956",1,1,"Y",26,0,0,1000000,"CLM52956",1000000
"P293658",2,1,"N",7,0,0,1000000,"CLM69658",1000000
"P285536",4,1,"N",22,0,5000000,5000000,"CLM61536",5000000
"P277376",2,1,"N",14,0,0,1000000,"CLM53376",1000000
"P290200",2,1,"Y",6,1000000,0,0,"CLM66200",1000000
"P293247",2,1,"Y",8,1000000,0,1000000,"CLM69247",1000000
"P282810",2,1,"N",8,0,0,1000000,"CLM58810",1000000
"P277910",2,1,"Y",26,1000000,1000000,1000000,"CLM53910",1000000
"P275617",4,1,"N",22,0,5000000,5000000,"CLM51617",5000000
"P281857",1,2,"N",26,0,0,2000000,"CLM57857",2000000
"P278186",2,1,"Y",7,0,0,1000000,"CLM54186",1000000
"P281045",3,1,"N",8,0,1000000,0,"CLM57045",1000000
"P283909",2,1,"Y",7,0,1000000,0,"CLM59909",1000000
"P287818",2,1,"N",14,0,0,1000000,"CLM63818",1000000
"P283039",2,1,"Y",7,0,0,1000000,"CLM59039",1000000
"P283499",2,1,"N",26,0,0,100000,"CLM59499",100000
"P286315",2,1,"N",7,0,0,1000025,"CLM62315",1000025
"P288358",2,1,"N",8,100000,300000,0,"CLM64358",100000
"P291218",1,1,"Y",26,0,1000000,0,"CLM67218",1000000
"P284196",2,1,"Y",26,0,0,1000019,"CLM60196",1000019
"P288963",2,1,"Y",6,1000000,1000000,1000000,"CLM64963",1000000
"P292726",2,1,"Y",15,0,5000000,0,"CLM68726",5000000
"P277244",2,1,"Y",7,1000000,1000000,1000000,"CLM53244",1000000
"P282048",1,1,"N",8,0,0,1000000,"CLM58048",1000000
"P289027",2,1,"Y",26,0,1000000,0,"CLM65027",1000000
"P280575",1,1,"Y",1,0,0,500000,"CLM56575",500000
"P284308",2,1,"N",14,1000000,0,0,"CLM60308",1000000
"P281580",2,1,"Y",14,1000000,0,1000000,"CLM57580",1000000
"P280140",2,1,"Y",26,0,0,1000000,"CLM56140",1000000
"P275106",2,1,"Y",15,0,0,1000000,"CLM51106",1000000
"P284691",2,1,"Y",8,0,0,1000000,"CLM60691",1000000
"P283939",2,1,"Y",4,0,0,1000000,"CLM59939",1000000
"P287987",1,1,"Y",8,0,1000000,0,"CLM63987",1000000
"P282697",2,1,"Y",8,0,0,500000,"CLM58697",500000
"P275814",2,1,"Y",7,0,1000016,1000016,"CLM51814",1000016
"P285976",2,1,"N",15,0,0,1000000,"CLM61976",1000000
"P293430",2,1,"Y",8,0,1000000,0,"CLM69430",1000000
"P288018",2,1,"Y",3,0,0,1000000,"CLM64018",1000000
"P283875",2,1,"N",14,0,1000000,0,"CLM59875",1000000
"P292446",2,1,"Y",26,0,0,1000000,"CLM68446",1000000
"P275980",2,1,"Y",3,0,0,1000000,"CLM51980",1000000
"P276216",2,1,"Y",7,0,0,1000000,"CLM52216",1000000
"P283470",2,1,"N",26,0,0,1000000,"CLM59470",1000000
"P288567",4,1,"N",26,0,2000000,0,"CLM64567",2000000
"P277283",2,1,"N",7,0,0,1000000,"CLM53283",1000000
"P291962",2,1,"Y",14,1000000,1000000,1000000,"CLM67962",1000000
"P291233",2,1,"Y",8,1000000,1000000,0,"CLM67233",1000000
"P282695",2,1,"Y",7,0,0,750040,"CLM58695",750040
"P291203",2,1,"Y",7,0,0,1000000,"CLM67203",1000000
"P276810",2,1,"N",14,0,0,1000000,"CLM52810",1000000
"P276032",2,1,"Y",26,0,0,500001,"CLM52032",500001
"P280108",1,1,"Y",6,0,1000000,100000,"CLM56108",1000000
"P280446",2,1,"Y",8,300000,0,0,"CLM56446",300000
"P278947",1,1,"N",8,0,0,50000000,"CLM54947",50000000
"P293063",2,1,"N",6,0,0,1000000,"CLM69063",1000000
"P285505",2,1,"N",7,1000000,0,0,"CLM61505",1000000
"P283340",1,1,"N",16,0,0,1000000,"CLM59340",1000000
"P293570",2,1,"N",7,0,500000,0,"CLM69570",500000
"P289799",1,1,"Y",26,0,1000000,0,"CLM65799",1000000
"P289685",2,1,"Y",14,0,0,1000000,"CLM65685",1000000
"P279964",4,2,"Y",19,0,0,500000,"CLM55964",500000
"P284923",2,1,"N",9,0,0,500000,"CLM60923",500000
"P288869",2,1,"N",7,0,5000000,0,"CLM64869",5000000
"P275385",2,1,"Y",7,1000000,0,0,"CLM51385",1000000
"P288019",4,2,"N",19,0,1000000,0,"CLM64019",1000000
"P293302",2,1,"N",26,0,0,1000000,"CLM69302",1000000
"P280300",2,1,"N",6,0,1000000,1000000,"CLM56300",1000000
"P280286",2,1,"Y",7,0,500016,500016,"CLM56286",500016
"P281138",2,1,"N",26,0,0,1000000,"CLM57138",1000000
"P281984",2,1,"Y",26,0,0,1000000,"CLM57984",1000000
"P288321",2,1,"Y",6,1000000,0,0,"CLM64321",1000000
"P282742",4,1,"N",22,0,5000000,5000000,"CLM58742",5000000
"P283504",1,1,"Y",26,0,1000000,0,"CLM59504",1000000
"P289216",4,2,"Y",19,0,200000,0,"CLM65216",200000
"P288217",2,1,"Y",7,0,0,500000,"CLM64217",500000
"P290149",2,1,"N",7,0,500016,500016,"CLM66149",500016
"P276210",2,1,"Y",7,0,0,3000000,"CLM52210",3000000
"P294155",2,1,"Y",6,0,0,1000000,"CLM70155",1000000
